0.000000000000000000e+00,4.188790204552994112e+00
3.143164235707646918e-03,4.188769538065614029e+00
6.286328471415293835e-03,4.188707464000506420e+00
9.429492707122941186e-03,4.188603982095484568e+00
1.257265694283058767e-02,4.188459144314230720e+00
1.571582117853823415e-02,4.188275155688824469e+00
1.885898541424588237e-02,4.188048862986161858e+00
2.200214964995352712e-02,4.187781467470790275e+00
2.514531388566117534e-02,4.187473719409294581e+00
2.828847812136882356e-02,4.187125544940457189e+00
3.143164235707646831e-02,4.186749308990194152e+00
3.457480659278411306e-02,4.186323550567943030e+00
3.771797082849176475e-02,4.185858714217071785e+00
4.086113506419940949e-02,4.185351690167824046e+00
4.400429929990705424e-02,4.184812638001595531e+00
4.714746353561470593e-02,4.184236877275119504e+00
5.029062777132235068e-02,4.183621731706503866e+00
5.343379200702999543e-02,4.182941676240189643e+00
5.657695624273764712e-02,4.182252356387301084e+00
5.972012047844529187e-02,4.181515539106153589e+00
6.286328471415293662e-02,4.180739928489017210e+00
6.600644894986058830e-02,4.179926901157601904e+00
6.914961318556822611e-02,4.179076537854385265e+00
7.229277742127587780e-02,4.178190079846594962e+00
7.543594165698352949e-02,4.177263395170531801e+00
7.857910589269116730e-02,4.176300998766866890e+00
8.172227012839881899e-02,4.175299268044564194e+00
8.486543436410647068e-02,4.174261788316069755e+00
8.800859859981410849e-02,4.173184691631920629e+00
9.115176283552176018e-02,4.172073101146875906e+00
9.429492707122941186e-02,4.170926938959931718e+00
9.743809130693704967e-02,4.169743009140961298e+00
1.005812555426447014e-01,4.168521673113587234e+00
1.037244197783523530e-01,4.167268797108576450e+00
1.068675840140599909e-01,4.165977739969830118e+00
1.100107482497676425e-01,4.164650611797960700e+00
1.131539124854752942e-01,4.163289583952376915e+00
1.162970767211829320e-01,4.161892658873740380e+00
1.194402409568905837e-01,4.160459763886578344e+00
1.225834051925982354e-01,4.158993078710945035e+00
1.257265694283058732e-01,4.157484499151599344e+00
1.288697336640135249e-01,4.155955905917868343e+00
1.320128978997211766e-01,4.154385089657994357e+00
1.351560621354288283e-01,4.152781207760700255e+00
1.382992263711364522e-01,4.151143216323394114e+00
1.414423906068441039e-01,4.149470438597218092e+00
1.445855548425517556e-01,4.147765127332477597e+00
1.477287190782594073e-01,4.146025802492281365e+00
1.508718833139670590e-01,4.144252908233641897e+00
1.540150475496747107e-01,4.142447116656810202e+00
1.571582117853823346e-01,4.140610932172989145e+00
1.603013760210899863e-01,4.138738333109432510e+00
1.634445402567976380e-01,4.136834005100197054e+00
1.665877044925052897e-01,4.134899122871864563e+00
1.697308687282129414e-01,4.132931176211612545e+00
1.728740329639205930e-01,4.130931799737949106e+00
1.760171971996282170e-01,4.128900166748880274e+00
1.791603614353358687e-01,4.126837770279078832e+00
1.823035256710435204e-01,4.124742887369814426e+00
1.854466899067511720e-01,4.122617714194354299e+00
1.885898541424588237e-01,4.120461513797853748e+00
1.917330183781664754e-01,4.118262169445106480e+00
1.948761826138740993e-01,4.116053925477796582e+00
1.980193468495817510e-01,4.113805017065712555e+00
2.011625110852894027e-01,4.111515466426888032e+00
2.043056753209970544e-01,4.109219464968506763e+00
2.074488395567047061e-01,4.106880407972249181e+00
2.105920037924123300e-01,4.104512196385867284e+00
2.137351680281199817e-01,4.102113602949479798e+00
2.168783322638276334e-01,4.099686255008924363e+00
2.200214964995352851e-01,4.097228704862884818e+00
2.231646607352429368e-01,4.094743043749301314e+00
2.263078249709505885e-01,4.092231567006464843e+00
2.294509892066582124e-01,4.089687854647819698e+00
2.325941534423658641e-01,4.087117084485542229e+00
2.357373176780735158e-01,4.084517220193299991e+00
2.388804819137811675e-01,4.081886917456179376e+00
2.420236461494888192e-01,4.079230865505040882e+00
2.451668103851964708e-01,4.076548370100168128e+00
2.483099746209040948e-01,4.073838233598384484e+00
2.514531388566117465e-01,4.071048763815308114e+00
2.545963030923193982e-01,4.068337993252956863e+00
2.577394673280270498e-01,4.065545023673510450e+00
2.608826315637347015e-01,4.062729154159250733e+00
2.640257957994423532e-01,4.059884043454267122e+00
2.671689600351500049e-01,4.057012380123341089e+00
2.703121242708576566e-01,4.054114802512192028e+00
2.734552885065653083e-01,4.051199126449272825e+00
2.765984527422729045e-01,4.048241972752286699e+00
2.797416169779805561e-01,4.045267538680720421e+00
2.828847812136882078e-01,4.042266160162774291e+00
2.860279454493958595e-01,4.039239123026598932e+00
2.891711096851035112e-01,4.036189761282931165e+00
2.923142739208111629e-01,4.033109562796466818e+00
2.954574381565188146e-01,4.030012327514288728e+00
2.986006023922264663e-01,4.026888280609152382e+00
3.017437666279341180e-01,4.023738551472859193e+00
3.048869308636417697e-01,4.020565631336732615e+00
3.080300950993494213e-01,4.017369093748538234e+00
3.111732593350570175e-01,4.014148479948119075e+00
3.143164235707646692e-01,4.010904773193540329e+00
3.174595878064723209e-01,4.007636442319507886e+00
3.206027520421799726e-01,4.004345064536732224e+00
3.237459162778876243e-01,4.001031568573837127e+00
3.268890805135952760e-01,3.997694497701023142e+00
3.300322447493029276e-01,3.994335440680617300e+00
3.331754089850105793e-01,3.990955961278492836e+00
3.363185732207182310e-01,3.987550704193391304e+00
3.394617374564258827e-01,3.984124721833039118e+00
3.426049016921335344e-01,3.980675857978788201e+00
3.457480659278411861e-01,3.977209893115524419e+00
3.488912301635487823e-01,3.973719206297712692e+00
3.520343943992564339e-01,3.970210407431964406e+00
3.551775586349640856e-01,3.966673930538322512e+00
3.583207228706717373e-01,3.963121245207675614e+00
3.614638871063793890e-01,3.959545324412067746e+00
3.646070513420870407e-01,3.955950917120259369e+00
3.677502155777946924e-01,3.952335282069316502e+00
3.708933798135023441e-01,3.948700107702706408e+00
3.740365440492099958e-01,3.945045693509519058e+00
3.771797082849176475e-01,3.941370601147951014e+00
3.803228725206252991e-01,3.937675185324367444e+00
3.834660367563329508e-01,3.933961880897596242e+00
3.866092009920405470e-01,3.930228194662921393e+00
3.897523652277481987e-01,3.926467904041790913e+00
3.928955294634558504e-01,3.922706041581010883e+00
3.960386936991635021e-01,3.918905424850717800e+00
3.991818579348711538e-01,3.915066091398993642e+00
4.023250221705788054e-01,3.911188079156434849e+00
4.054681864062864571e-01,3.907439130803847416e+00
4.086113506419941088e-01,3.903578677386374984e+00
4.117545148777017605e-01,3.899699775174026772e+00
4.148976791134094122e-01,3.895802415106893957e+00
4.180408433491170639e-01,3.891888392778402928e+00
4.211840075848246601e-01,3.887957920723856375e+00
4.243271718205323118e-01,3.884009690467058018e+00
4.274703360562399634e-01,3.880044358651030922e+00
4.306135002919476151e-01,3.876064454142394311e+00
4.337566645276552668e-01,3.872066514973291795e+00
4.368998287633629185e-01,3.868054270657387050e+00
4.400429929990705702e-01,3.864022859732362036e+00
4.431861572347782219e-01,3.859975702803855491e+00
4.463293214704858736e-01,3.855916298927325681e+00
4.494724857061935253e-01,3.851841389606071697e+00
4.526156499419011769e-01,3.847750895965871720e+00
4.557588141776088286e-01,3.843643936025264995e+00
4.589019784133164248e-01,3.839523723589824744e+00
4.620451426490240765e-01,3.835388545533657823e+00
4.651883068847317282e-01,3.831238222172570929e+00
4.683314711204393799e-01,3.827073092856617009e+00
4.714746353561470316e-01,3.822896373128047642e+00
4.746177995918546832e-01,3.818702512368317592e+00
4.777609638275623349e-01,3.814497006867283879e+00
4.809041280632699866e-01,3.810278363634944654e+00
4.840472922989776383e-01,3.806046154525425163e+00
4.871904565346852900e-01,3.801801006841507125e+00
4.903336207703929417e-01,3.797541703612838937e+00
4.934767850061005934e-01,3.793263978264357128e+00
4.966199492418081896e-01,3.788987795411893789e+00
4.997631134775158412e-01,3.784690985974432653e+00
5.029062777132234929e-01,3.780383106808827609e+00
5.060494419489312001e-01,3.776063312499282620e+00
5.091926061846387963e-01,3.771732158517432598e+00
5.123357704203463925e-01,3.767388469485760005e+00
5.154789346560540997e-01,3.763034051479862807e+00
5.186220988917616959e-01,3.758667180828050292e+00
5.217652631274694031e-01,3.754291090593579572e+00
5.249084273631769992e-01,3.749903424678126207e+00
5.280515915988847064e-01,3.745504425112026858e+00
5.311947558345923026e-01,3.741095983933707902e+00
5.343379200703000098e-01,3.736675951250254535e+00
5.374810843060076060e-01,3.732247596753047958e+00
5.406242485417153132e-01,3.727807503504502407e+00
5.437674127774229094e-01,3.723359606403283451e+00
5.469105770131306166e-01,3.718901750742119372e+00
5.500537412488382127e-01,3.714432575453101570e+00
5.531969054845458089e-01,3.709956008448629383e+00
5.563400697202535161e-01,3.705470536903129108e+00
5.594832339559611123e-01,3.700976477866457781e+00
5.626263981916688195e-01,3.696471853607596003e+00
5.657695624273764157e-01,3.691961276567852224e+00
5.689127266630841229e-01,3.687441001564056187e+00
5.720558908987917190e-01,3.682913318669212011e+00
5.751990551344994262e-01,3.678376742407716726e+00
5.783422193702070224e-01,3.673834976258441465e+00
5.814853836059147296e-01,3.669283854752483975e+00
5.846285478416223258e-01,3.664696108700160604e+00
5.877717120773299220e-01,3.660157215030002131e+00
5.909148763130376292e-01,3.655582160934439440e+00
5.940580405487452254e-01,3.650970991612600081e+00
5.972012047844529326e-01,3.646422604730137351e+00
6.003443690201605287e-01,3.641831058762268647e+00
6.034875332558682359e-01,3.637231396243032933e+00
6.066306974915758321e-01,3.632627797905116918e+00
6.097738617272835393e-01,3.628017764806215517e+00
6.129170259629911355e-01,3.623401676118632952e+00
6.160601901986988427e-01,3.618780911544487111e+00
6.192033544344064389e-01,3.614154744085634086e+00
6.223465186701140350e-01,3.609522599330375225e+00
6.254896829058217422e-01,3.604886373082818007e+00
6.286328471415293384e-01,3.600245025801157794e+00
6.317760113772370456e-01,3.595599060589194540e+00
6.349191756129446418e-01,3.590948472126417990e+00
6.380623398486523490e-01,3.586291158400962242e+00
6.412055040843599452e-01,3.581634680464653275e+00
6.443486683200676524e-01,3.576972738302196753e+00
6.474918325557752485e-01,3.572306651973509606e+00
6.506349967914829557e-01,3.567636666437715487e+00
6.537781610271905519e-01,3.562963583945754742e+00
6.569213252628982591e-01,3.558286894525621413e+00
6.600644894986058553e-01,3.553608777504187799e+00
6.632076537343134515e-01,3.548925147052171436e+00
6.663508179700211587e-01,3.544240363009332651e+00
6.694939822057287548e-01,3.539553691635766608e+00
6.726371464414364620e-01,3.534864203286348427e+00
6.757803106771440582e-01,3.530175367075059523e+00
6.789234749128517654e-01,3.525479806951190564e+00
6.820666391485593616e-01,3.520785396735812256e+00
6.852098033842670688e-01,3.516081081074246217e+00
6.883529676199746650e-01,3.511387707003922110e+00
6.914961318556823722e-01,3.506691707253493995e+00
6.946392960913899683e-01,3.501991051176211123e+00
6.977824603270975645e-01,3.497289067817635377e+00
7.009256245628052717e-01,3.492586754559329876e+00
7.040687887985128679e-01,3.487885317139793884e+00
7.072119530342205751e-01,3.483182540421188911e+00
7.103551172699281713e-01,3.478480357377986554e+00
7.134982815056358785e-01,3.473775452339477710e+00
7.166414457413434747e-01,3.469073971240681509e+00
7.197846099770511819e-01,3.464371173742881282e+00
7.229277742127587780e-01,3.459669686494300844e+00
7.260709384484664852e-01,3.454967600078187040e+00
7.292141026841740814e-01,3.450267763842503665e+00
7.323572669198816776e-01,3.445568483045014840e+00
7.355004311555893848e-01,3.440866243529617563e+00
7.386435953912969810e-01,3.436171167749839661e+00
7.417867596270046882e-01,3.431476800567168084e+00
7.449299238627122843e-01,3.426784323179792757e+00
7.480730880984199915e-01,3.422092833899692543e+00
7.512162523341275877e-01,3.417403256788061672e+00
7.543594165698352949e-01,3.412715411554049894e+00
7.575025808055428911e-01,3.408029260519620074e+00
7.606457450412505983e-01,3.403347260746352632e+00
7.637889092769581945e-01,3.398662716082042401e+00
7.669320735126659017e-01,3.393985032244540623e+00
7.700752377483734978e-01,3.389312240551964894e+00
7.732184019840810940e-01,3.384642872017852078e+00
7.763615662197888012e-01,3.379824275803644973e+00
7.795047304554963974e-01,3.375248495860041942e+00
7.826478946912041046e-01,3.370639370239110200e+00
7.857910589269117008e-01,3.365996953197019970e+00
7.889342231626194080e-01,3.361321272942904947e+00
7.920773873983270041e-01,3.356612384605091481e+00
7.952205516340347113e-01,3.351870334704916576e+00
7.983637158697423075e-01,3.347095170091335170e+00
8.015068801054500147e-01,3.342286937940459168e+00
8.046500443411576109e-01,3.337445676031448372e+00
8.077932085768652071e-01,3.333520366953998337e+00
8.109363728125729143e-01,3.328905232767759070e+00
8.140795370482805104e-01,3.324289523900610277e+00
8.172227012839882176e-01,3.319682163009820108e+00
8.203658655196958138e-01,3.315078518414696696e+00
8.235090297554035210e-01,3.310480751035550728e+00
8.266521939911111172e-01,3.305889664090053692e+00
8.297953582268188244e-01,3.301302609333641502e+00
8.329385224625264206e-01,3.296723490173263826e+00
8.360816866982341278e-01,3.292151010305458314e+00
8.392248509339417240e-01,3.287584897169697040e+00
8.423680151696493201e-01,3.283025411536343086e+00
8.455111794053570273e-01,3.278473245577798512e+00
8.486543436410646235e-01,3.273928311890529130e+00
8.517975078767723307e-01,3.269390092405108472e+00
8.549406721124799269e-01,3.264858358387371595e+00
8.580838363481876341e-01,3.260335944080084758e+00
8.612270005838952303e-01,3.255818961820783120e+00
8.643701648196029375e-01,3.251311959586807632e+00
8.675133290553105336e-01,3.246810938189244933e+00
8.706564932910182408e-01,3.242318201289268398e+00
8.737996575267258370e-01,3.237838073611990719e+00
8.769428217624335442e-01,3.233359730174361513e+00
8.800859859981411404e-01,3.228893604357911951e+00
8.832291502338487366e-01,3.224434435050571146e+00
