0.000000000000000000e+00,3.141592653589793116e+00
1.257139917402878490e-03,3.141590171102392137e+00
2.514279834805756980e-03,3.141582723644114061e+00
3.771419752208635470e-03,3.141570311226729029e+00
5.028559669611513960e-03,3.141552933869852460e+00
6.285699587014392450e-03,3.141530591600946831e+00
7.542839504417270940e-03,3.141503284455324341e+00
8.799979421820149431e-03,3.141471012476139801e+00
1.005711933922302792e-02,3.141433775714395971e+00
1.131425925662590641e-02,3.141391574228942218e+00
1.257139917402878490e-02,3.141344408086472750e+00
1.382853909143166339e-02,3.141292277361530161e+00
1.508567900883454188e-02,3.141235182136500992e+00
1.634281892623742211e-02,3.141173122501619286e+00
1.759995884364029886e-02,3.141106098554964365e+00
1.885709876104317562e-02,3.141034110402459056e+00
2.011423867844605584e-02,3.140957158157875462e+00
2.137137859584893607e-02,3.140875241942828744e+00
2.262851851325181282e-02,3.140788361886778457e+00
2.388565843065468958e-02,3.140696518127030767e+00
2.514279834805756980e-02,3.140599710808734013e+00
2.639993826546045003e-02,3.140497940084884920e+00
2.765707818286332678e-02,3.140391206116320166e+00
2.891421810026620354e-02,3.140279509071722597e+00
3.017135801766908376e-02,3.140162849127618561e+00
3.142849793507196399e-02,3.140041226468377022e+00
3.268563785247484421e-02,3.139914641286211339e+00
3.394277776987771750e-02,3.139783093781176593e+00
3.519991768728059772e-02,3.139646584161169596e+00
3.645705760468347795e-02,3.139505112641931106e+00
3.771419752208635123e-02,3.139358679447043166e+00
3.897133743948923146e-02,3.139207284807927767e+00
4.022847735689211168e-02,3.139050928963849518e+00
4.148561727429499191e-02,3.138889612161912979e+00
4.274275719169787213e-02,3.138723334657063990e+00
4.399989710910074542e-02,3.138552096712088346e+00
4.525703702650362564e-02,3.138375898597608238e+00
4.651417694390650587e-02,3.138194740592088916e+00
4.777131686130937915e-02,3.138008622981833362e+00
4.902845677871225938e-02,3.137817546060979623e+00
5.028559669611513960e-02,3.137621510131507474e+00
5.154273661351801983e-02,3.137420515503231755e+00
5.279987653092090005e-02,3.137214562493804593e+00
5.405701644832377334e-02,3.137003651428713624e+00
5.531415636572665356e-02,3.136787782641284217e+00
5.657129628312953379e-02,3.136566956472674139e+00
5.782843620053240707e-02,3.136341173271877114e+00
5.908557611793528730e-02,3.136110433395722374e+00
6.034271603533816752e-02,3.135874737208870222e+00
6.159985595274104775e-02,3.135634085083816025e+00
6.285699587014392797e-02,3.135388477400885332e+00
6.411413578754680820e-02,3.135137914548237426e+00
6.537127570494968842e-02,3.134882396921861325e+00
6.662841562235255477e-02,3.134621924925578451e+00
6.788555553975543500e-02,3.134356498971038185e+00
6.914269545715831522e-02,3.134086119477719201e+00
7.039983537456119544e-02,3.133810786872929910e+00
7.165697529196407567e-02,3.133530501591807127e+00
7.291411520936695589e-02,3.133245264077312520e+00
7.417125512676983612e-02,3.132955074780235716e+00
7.542839504417270247e-02,3.132659934159193416e+00
7.668553496157558269e-02,3.132359842680623618e+00
7.794267487897846292e-02,3.132054800818794060e+00
7.919981479638134314e-02,3.131744809055790224e+00
8.045695471378422337e-02,3.131429867881524665e+00
8.171409463118710359e-02,3.131109977793731236e+00
8.297123454858998381e-02,3.130785139297962871e+00
8.422837446599286404e-02,3.130455352907595579e+00
8.548551438339574426e-02,3.130120619143823113e+00
8.674265430079861061e-02,3.129780938535660084e+00
8.799979421820149084e-02,3.129436311619936628e+00
8.925693413560437106e-02,3.129086738941302848e+00
9.051407405300725129e-02,3.128732221052222151e+00
9.177121397041013151e-02,3.128372758512975693e+00
9.302835388781301174e-02,3.128008351891657490e+00
9.428549380521589196e-02,3.127639001764177085e+00
9.554263372261875831e-02,3.127264708714253771e+00
9.679977364002163853e-02,3.126885473333422816e+00
9.805691355742451876e-02,3.126501296221026127e+00
9.931405347482739898e-02,3.126112177984218476e+00
1.005711933922302792e-01,3.125718119237962611e+00
1.018283333096331594e-01,3.125319120605027479e+00
1.030854732270360397e-01,3.124915182715993556e+00
1.043426131444389199e-01,3.124506306209243078e+00
1.055997530618418001e-01,3.124092491730964039e+00
1.068568929792446665e-01,3.123673739935150628e+00
1.081140328966475467e-01,3.123250051483596579e+00
1.093711728140504269e-01,3.122821427045900933e+00
1.106283127314533071e-01,3.122387867299461384e+00
1.118854526488561874e-01,3.121949372929475164e+00
1.131425925662590676e-01,3.121505944628940821e+00
1.143997324836619478e-01,3.121057583098651111e+00
1.156568724010648141e-01,3.120604289047197444e+00
1.169140123184676944e-01,3.120146063190966768e+00
1.181711522358705746e-01,3.119682906254138022e+00
1.194282921532734548e-01,3.119214818968686131e+00
1.206854320706763350e-01,3.118741802074374903e+00
1.219425719880792153e-01,3.118263856318761462e+00
1.231997119054820955e-01,3.117780982457191818e+00
1.244568518228849757e-01,3.117293181252799528e+00
1.257139917402878559e-01,3.116800453476506583e+00
1.269711316576907223e-01,3.116302799907018528e+00
1.282282715750936164e-01,3.115800221330828901e+00
1.294854114924964827e-01,3.115292718542213457e+00
1.307425514098993768e-01,3.114780292343228840e+00
1.319996913273022432e-01,3.114262943543714357e+00
1.332568312447051095e-01,3.113740672961288425e+00
1.345139711621080036e-01,3.113213481421346795e+00
1.357711110795108700e-01,3.112681369757064331e+00
1.370282509969137641e-01,3.112144338809390121e+00
1.382853909143166304e-01,3.111602389427048365e+00
1.395425308317195245e-01,3.111055522466536161e+00
1.407996707491223909e-01,3.110503738792121720e+00
1.420568106665252572e-01,3.109947039275844816e+00
1.433139505839281513e-01,3.109385424797515007e+00
1.445710905013310177e-01,3.108818896244705421e+00
1.458282304187339118e-01,3.108247454512759855e+00
1.470853703361367781e-01,3.107671100504784345e+00
1.483425102535396722e-01,3.107089835131650712e+00
1.495996501709425386e-01,3.106503659311988574e+00
1.508567900883454049e-01,3.105912573972193336e+00
1.521139300057482990e-01,3.105316580046413755e+00
1.533710699231511654e-01,3.104715678476560825e+00
1.546282098405540595e-01,3.104109870212299338e+00
1.558853497579569258e-01,3.103499156211048771e+00
1.571424896753598199e-01,3.102883537437981065e+00
1.583996295927626863e-01,3.102263014866023738e+00
1.596567695101655804e-01,3.101637589475847001e+00
1.609139094275684467e-01,3.101007262255875752e+00
1.621710493449713131e-01,3.100372034202278027e+00
1.634281892623742072e-01,3.099731906318970776e+00
1.646853291797770735e-01,3.099086879617610535e+00
1.659424690971799676e-01,3.098436955117597869e+00
1.671996090145828340e-01,3.097782133846076036e+00
